,VERTROUWELIJK - alleen gebruiken binnen doelstelling en afspraken,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
3406,LV-5566,False,,False,2023-03-07 09:04:12.189000,,2021-12-01 15:15:54.613000,2022-01-06 10:41:52.821000,2022-01-13 09:11:11.647000,2022-01-13 09:11:29.632000,2022-01-13 09:48:39.072000,2022-01-13 13:58:37.935000,2022-01-19 08:59:00.474000,2022-01-24 11:21:10.131000,2023-02-08 08:57:20.101000,2023-02-15 09:55:54.817000,2023-03-06 11:03:25.580000,,2023-02-15 09:56:07.275000,38,Gemeente Koggenland,304,Koggenland,KOGGENLAND00029,5.00344701111317,52.6430862217509,Burgemeester Beemsterboerstraat,2,1647 BE,Berkhout,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2021-12-01 00:00:00,2022-01-12 00:00:00,False,2021-01-13 00:00:00,2023-03-01 00:00:00,2023-03-06 00:00:00,TNLP010824,,2023-03-06 00:00:00
3407,LV-5567,False,,False,2023-02-07 09:24:17.007000,,2021-12-01 18:52:21.779000,2021-12-01 19:00:53.583000,2021-12-09 11:10:11.514000,2021-12-10 13:59:38.091000,2022-03-15 15:43:35.104000,2022-03-16 15:03:24.874000,2022-05-11 10:24:48.004000,2022-05-17 12:54:29.014000,2023-02-06 14:42:28.001000,2023-02-07 09:03:18.449000,2023-02-06 14:42:38.971000,2023-02-06 14:46:14.171000,2023-02-07 09:03:22.422000,2,Gemeente Alkmaar,311,Alkmaar,ALKMAAR00442,4.74708044569583,52.6431585043056,Hiemerwaard,13,1824 SL,Alkmaar,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-03-15 00:00:00,2022-05-02 00:00:00,False,2022-03-16 00:00:00,2023-02-06 00:00:00,2023-02-06 00:00:00,TNLP007731,,2023-02-06 00:00:00
3408,LV-5568,False,,False,2023-02-08 09:36:26.224000,,2021-12-03 11:39:26.964000,2021-12-27 16:06:28.616000,2022-01-03 17:19:50.870000,2022-01-04 08:42:49.432000,2022-03-10 16:05:04.376000,2022-03-11 12:15:37.319000,2022-05-13 08:37:13.648000,2022-05-23 12:42:43.323000,2022-10-12 10:18:14.271000,2022-11-10 10:15:23.201000,2022-11-10 10:15:41.846000,2023-02-08 09:36:26.224000,2023-02-06 08:15:20.194000,25,Gemeente Gooise Meren,307,Gooise Meren,"GOOISEMEREN00331, GOOISEMEREN00385",5.15288650994989,52.291612480297,Prinses Marijkehof,11,1411 CL,Naarden,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-03-16 00:00:00,2022-04-27 00:00:00,False,2022-03-11 00:00:00,2022-11-01 00:00:00,2022-11-01 00:00:00,TNLP007689,,2022-11-01 00:00:00
3409,LV-5569,False,,False,2023-02-06 08:37:34.911000,,2021-12-03 12:30:26.280000,2021-12-03 12:38:58.780000,2021-12-13 20:55:00.757000,2021-12-14 16:43:27.377000,2021-12-29 13:33:55.526000,2021-12-29 14:53:30.413000,2022-07-22 08:36:24.728000,2022-07-25 09:09:28.391000,2022-08-25 12:09:13.306000,2023-02-06 08:37:33.571000,2022-09-19 07:17:09.021000,2022-12-05 13:45:20.804000,2023-02-06 08:37:34.911000,25,Gemeente Gooise Meren,307,Gooise Meren,"GOOISEMEREN00335, GOOISEMEREN00371",5.1666541274733,52.2699412735567,Laarderweg,64,1402 BL,Bussum,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-01-26 00:00:00,2022-03-09 00:00:00,False,2021-12-29 00:00:00,2022-09-16 00:00:00,2022-09-16 00:00:00,TNLP007608,,2022-09-16 00:00:00
3410,LV-5570,False,,False,2022-03-25 09:56:02.466000,,2021-12-03 14:02:36.933000,2021-12-03 14:03:16.495000,2021-12-13 20:57:45.177000,2021-12-14 07:13:18.765000,2021-12-17 14:54:21.739000,2021-12-20 08:28:06.204000,2022-02-14 11:43:24.624000,2022-02-16 12:40:35.175000,2022-03-07 15:02:57.715000,2022-03-10 12:24:10.501000,2022-03-24 11:36:29.426000,2022-03-24 15:59:19.958000,2022-03-10 12:24:11.569000,34,Gemeente Hoorn,340,Hoorn,HOORN00226,5.03361582756042,52.6415883309904,Boogschutter,134,1622 CJ,Hoorn,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2021-11-29 00:00:00,2022-01-10 00:00:00,False,2021-12-20 00:00:00,2022-03-24 00:00:00,2022-03-24 00:00:00,TNLP007201,,2022-03-24 00:00:00
3411,LV-5571,False,,False,2022-06-21 08:12:51.908000,,2021-12-03 14:13:00.445000,2021-12-03 14:17:09.792000,2021-12-13 21:00:36.887000,2021-12-14 07:11:33.278000,2021-12-17 14:54:57.447000,2021-12-20 08:29:54.290000,2022-02-14 11:44:02.120000,2022-02-16 12:42:46.903000,2022-05-25 05:50:40.093000,2022-05-25 11:39:22.372000,2022-06-20 08:31:26.536000,2022-06-20 11:19:05.442000,2022-05-25 11:39:24.227000,34,Gemeente Hoorn,340,Hoorn,HOORN00227,5.080375671414,52.6497496566813,Gording,91,1628 JE,Hoorn,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2021-11-29 00:00:00,2022-01-10 00:00:00,False,2021-12-20 00:00:00,2022-06-15 00:00:00,2022-06-20 00:00:00,TNLP007387,,2022-06-20 00:00:00
3412,LV-5572,False,,False,2022-05-20 08:31:42.867000,,2021-12-03 14:29:57.787000,2021-12-03 14:33:56.741000,2021-12-13 20:50:54.296000,2021-12-14 16:05:31.255000,2021-12-17 14:55:23.638000,2021-12-20 12:51:54.469000,2022-02-14 11:43:43.400000,2022-02-16 12:36:18.516000,2022-05-02 07:40:43.532000,2022-05-18 13:00:51.191000,2022-05-19 11:38:46.652000,2022-05-19 14:04:35.412000,2022-05-18 13:00:55.661000,34,Gemeente Hoorn,340,Hoorn,HOORN00228,5.06384164094925,52.640564582584,Gerritsland,56,1621 CD,Hoorn,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2021-11-29 00:00:00,2022-01-10 00:00:00,False,2021-12-20 00:00:00,2022-05-19 00:00:00,2022-05-19 00:00:00,TNLP007353,,2022-05-19 00:00:00
3413,LV-5573,False,,False,2022-05-02 15:15:36.907000,,2021-12-03 16:03:20.648000,2021-12-04 14:03:56.231000,2021-12-08 09:55:28.677000,2021-12-09 06:44:59.098000,2022-01-29 12:14:07.566000,2022-01-31 13:06:40.427000,2022-03-07 12:19:51.360000,2022-03-08 15:57:10.624000,2022-04-08 06:44:52.322000,2022-05-02 15:15:22.763000,2022-04-29 08:55:23.414000,2022-04-29 10:15:36.201000,2022-05-02 15:15:36.907000,53,Gemeente Purmerend,360,Purmerend,"PURMEREND00351, PURMEREND00356, PURMEREND00373",4.97034922242165,52.4917192668695,Frescobaldistraat,54,1447 NJ,Purmerend,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-01-27 00:00:00,2022-03-07 00:00:00,False,2022-01-31 00:00:00,2022-04-29 00:00:00,2022-04-29 00:00:00,TNLP007310,,2022-04-29 00:00:00
3414,LV-5574,False,,False,2022-05-02 15:13:29.700000,,2021-12-03 20:11:34.675000,2021-12-03 20:15:56.448000,2021-12-08 13:28:14.728000,2021-12-09 06:17:21.653000,2022-01-29 12:25:44.258000,2022-01-31 13:09:12.418000,2022-03-07 12:19:36.552000,2022-03-08 15:58:22.915000,2022-03-29 13:38:32.023000,2022-05-02 15:13:15.180000,2022-04-13 14:29:53.367000,2022-04-13 14:33:24.483000,2022-05-02 15:13:29.700000,53,Gemeente Purmerend,360,Purmerend,"PURMEREND00297, PURMEREND00325DS, PURMEREND00428",4.94262113887405,52.4918232483665,Eufraatlaan,40,1448 CK,Purmerend,False,<nil>,,False,False,2,2,0,vraaggestuurddata,,,,Conform data-gestuurd lijst (08-11-2021),True,True,,,2022-01-27 00:00:00,2022-03-07 00:00:00,False,2022-01-31 00:00:00,2022-04-13 00:00:00,2022-04-13 00:00:00,TNLP007036,,2022-04-13 00:00:00
3415,LV-5575,False,,False,2022-06-08 13:41:18.703000,,2021-12-03 20:35:59.814000,2021-12-03 20:48:41.556000,2021-12-08 11:46:42.551000,2021-12-20 14:04:42.811000,2022-01-29 12:22:28.948000,2022-01-31 13:11:55.917000,2022-03-07 12:19:43.858000,2022-03-08 15:59:28.638000,2022-03-31 09:13:48.926000,2022-06-01 10:17:50.096000,2022-04-22 13:10:26.301000,2022-04-22 14:04:47.266000,2022-06-08 13:41:18.703000,53,Gemeente Purmerend,360,Purmerend,"PURMEREND00345, PURMEREND00370, PURMEREND00413",4.94277611374855,52.4912846472116,Eufraatlaan,39,1448 CJ,Purmerend,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-01-27 00:00:00,2022-03-07 00:00:00,False,2022-01-31 00:00:00,2022-04-22 00:00:00,2022-04-22 00:00:00,TNLP007295,,2022-04-22 00:00:00
3416,LV-5576,False,,False,2022-05-02 15:40:57.270000,,2021-12-03 20:51:51.529000,2021-12-03 20:53:30.960000,2021-12-06 13:27:30.337000,2021-12-07 10:15:56.090000,2022-02-03 20:33:56.612000,2022-02-04 08:54:56.533000,2022-03-07 12:21:19.909000,2022-03-08 16:03:06.549000,2022-04-08 13:02:48.272000,2022-05-02 15:40:44.568000,2022-04-29 14:41:16.857000,2022-05-02 07:20:42.229000,2022-05-02 15:40:57.270000,53,Gemeente Purmerend,360,Purmerend,"PURMEREND00284, PURMEREND00442",4.96184594929218,52.493867600748,Luitje Broekemastraat,50,1447 GD,Purmerend,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-02-02 00:00:00,2022-03-07 00:00:00,False,2022-02-04 00:00:00,2022-04-29 00:00:00,2022-04-29 00:00:00,TNLP007314,,2022-05-02 00:00:00
3417,LV-5577,False,,False,2022-09-21 12:15:27.746000,,2021-12-03 21:24:14.194000,2021-12-03 21:27:13.200000,2021-12-06 12:40:54.018000,2021-12-07 10:13:37.794000,2022-02-03 20:21:39.213000,2022-02-04 08:48:57.366000,2022-03-07 12:20:54.945000,2022-03-09 07:57:46.413000,2022-08-24 07:52:56.052000,2022-09-21 12:14:34.660000,2022-09-12 14:37:56.301000,2022-09-15 08:47:23.143000,2022-09-21 12:15:27.746000,53,Gemeente Purmerend,360,Purmerend,"PURMEREND00344, PURMEREND00365, PURMEREND00469",4.94128748774528,52.5092311296253,Singelbuurt,26,1448 LC,Purmerend,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-02-02 00:00:00,2022-03-07 00:00:00,False,2022-02-04 00:00:00,2022-09-15 00:00:00,2022-09-12 00:00:00,TNLP007564,,2022-09-12 00:00:00
3418,LV-5578,False,,False,2022-06-01 10:25:17.341000,,2021-12-03 21:33:33.030000,2021-12-03 21:45:21.752000,2021-12-08 09:46:55.906000,2021-12-09 06:46:12.765000,2022-01-29 12:18:32.530000,2022-01-31 13:59:25.679000,2022-03-07 12:19:21.720000,2022-03-09 07:37:42.608000,2022-05-04 05:26:49.618000,2022-05-30 21:06:14.160000,2022-05-24 06:53:53.087000,2022-05-25 07:05:21.239000,2022-06-01 10:25:17.341000,53,Gemeente Purmerend,360,Purmerend,PURMEREND00327DS,4.93873250300067,52.5038007649377,Barcelonahaven,7,1448 MA,Purmerend,False,<nil>,,False,False,2,2,0,vraaggestuurddata,,,,Conform data-gestuurd lijst (08-11-2021),True,,,,2022-01-27 00:00:00,2022-03-07 00:00:00,False,2022-01-31 00:00:00,2022-05-24 00:00:00,2022-05-24 00:00:00,TNLP007254,,2022-05-25 00:00:00
3419,LV-5580,False,,False,2022-06-17 12:42:42.182000,,2021-12-03 21:54:16.857000,2021-12-03 21:56:21.839000,2021-12-08 15:05:01.425000,2021-12-09 06:43:44.879000,2022-01-29 12:27:11.111000,2022-01-31 14:05:37.124000,2022-03-07 12:19:08.786000,2022-03-07 12:40:20.506000,2022-05-18 08:35:35.827000,2022-06-17 12:41:57.916000,2022-06-10 14:45:20.877000,2022-06-10 15:15:07.557000,2022-06-17 12:42:42.182000,53,Gemeente Purmerend,360,Purmerend,"PURMEREND00347, PURMEREND00405",4.95791047811508,52.5273740593298,Burgemeester D. Kooimanweg,1101,1444 CL,Purmerend,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-01-27 00:00:00,2022-03-07 00:00:00,False,2022-01-31 00:00:00,2022-06-10 00:00:00,2022-06-10 00:00:00,TNLP007421,,2022-06-10 00:00:00
3420,LV-5581,False,,False,2022-06-17 12:20:36.372000,,2021-12-03 22:12:55.731000,2021-12-16 15:04:11.152000,2021-12-20 08:09:08.787000,2022-01-06 10:48:38.416000,2022-03-01 09:32:06.596000,2022-03-02 11:04:02.798000,2022-04-11 10:08:21.969000,2022-04-12 13:33:27.599000,2022-05-25 08:10:05.553000,2022-06-17 12:20:15.231000,2022-06-15 11:24:07.668000,2022-06-15 12:02:33.623000,2022-06-17 12:20:36.372000,53,Gemeente Purmerend,360,Purmerend,PURMEREND00349,4.93434333805123,52.4907046985292,Ivoorkust,1,1448 RC,Purmerend,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-02-23 00:00:00,2022-04-11 00:00:00,False,2022-03-02 00:00:00,2022-06-15 00:00:00,2022-06-15 00:00:00,TNLP007405,,2022-06-15 00:00:00
3421,LV-5582,False,,False,2022-03-21 11:09:19.531000,,2021-12-04 11:31:17.970000,2021-12-04 11:31:48.517000,2021-12-08 10:54:43.801000,2021-12-08 13:12:48.678000,2021-12-17 19:49:19.489000,2021-12-20 12:30:24.388000,2022-02-01 12:05:49.454000,2022-02-07 10:34:18.397000,2022-02-18 06:30:32.468000,2022-03-21 11:09:00.092000,2022-03-08 09:23:25.426000,2022-03-08 14:11:44.380000,2022-03-21 11:09:19.531000,53,Gemeente Purmerend,360,Purmerend,PURMEREND00328DS,4.96435827866688,52.4857591672846,Dom Helder Camarastraat,101,1447 ZS,Purmerend,False,<nil>,,False,False,2,2,0,vraaggestuurddata,,,,Conform data-gestuurde lijst (08-11-2021),True,,,,2021-12-15 00:00:00,2022-01-31 00:00:00,False,2021-12-20 00:00:00,2022-03-08 00:00:00,2022-03-08 00:00:00,TNLP007165,,2022-03-08 00:00:00
3422,LV-5583,False,,False,2022-12-14 09:04:38.511000,,2021-12-04 11:53:24.080000,,,,,,,,,,,,,53,Gemeente Purmerend,360,Purmerend,PURMEREND00329DS,4.97202157974243,52.5223046045413,Torenmolen,34,1444 GE,Purmerend,False,<nil>,,False,False,2,2,0,vraaggestuurddata,,,,"Data-gestuurd Laadpaal Spinnekop 3, 1444 GN",True,,,,,,,,,,TMP-MRAE-1e6af5d0863fb930,,
3423,LV-5584,False,,False,2023-03-10 09:07:00.717000,,2021-12-04 12:33:58.936000,2022-03-10 23:56:07.027000,2022-03-15 13:07:27.773000,2022-07-20 06:33:52.672000,2022-12-20 09:02:14.365000,2022-12-20 09:53:00.782000,2022-12-20 09:02:49.648000,2022-12-20 14:25:34.444000,2023-03-09 12:23:43.432000,,,,,53,Gemeente Purmerend,360,Purmerend,"PURMEREND00330DS, PURMEREND00483",4.97562145956021,52.5212376944627,Weidemolen,18,1444 GX,Purmerend,False,<nil>,,False,False,2,2,0,vraaggestuurddata,,,,"Data-gestuurd Laadpaal Spinnekop 3, 1444 GN",True,,,,2022-10-20 00:00:00,2022-12-01 00:00:00,False,2022-12-20 00:00:00,2023-03-24 00:00:00,,TMP-MRAE-248d0a0b6fa00f43,,
3424,LV-5586,False,,False,2022-09-21 11:37:24.343000,,2021-12-04 12:53:57.750000,2021-12-17 22:59:39.211000,2021-12-20 10:23:50.847000,2021-12-20 14:37:13.237000,2022-01-29 12:21:04.608000,2022-01-31 14:10:07.892000,2022-03-07 12:18:42.742000,2022-03-09 07:44:18.072000,2022-08-17 05:57:45.998000,2022-09-21 11:36:52.053000,2022-09-09 12:48:36.382000,2022-09-09 13:43:53.605000,2022-09-21 11:37:24.343000,53,Gemeente Purmerend,360,Purmerend,"PURMEREND00336DS, PURMEREND00399",4.93456935886422,52.497562881394,Bossa Novastraat,4,1448 VR,Purmerend,False,<nil>,,False,False,2,2,0,vraaggestuurddata,,,,Conform data-gestuurd lijst (17-11-2021),True,,,,2022-01-27 00:00:00,2022-03-07 00:00:00,False,2022-01-31 00:00:00,2022-09-09 00:00:00,2022-09-09 00:00:00,TNLP007529,,2022-09-09 00:00:00
3425,LV-5587,False,,False,2022-06-10 14:35:31.079000,,2021-12-04 13:23:44.152000,2021-12-04 13:55:01.086000,2021-12-08 11:37:05.119000,2021-12-08 13:05:02.418000,2022-02-03 12:33:02.705000,2022-02-04 08:44:13.348000,2022-03-07 12:21:12.363000,2022-03-09 07:52:15.630000,2022-03-29 13:26:03.330000,2022-04-25 08:44:44.860000,2022-04-12 15:25:22.025000,2022-06-10 14:35:02.933000,2022-04-25 08:45:03.724000,53,Gemeente Purmerend,360,Purmerend,"PURMEREND00337DS, PURMEREND00386",4.95944595341894,52.4972177360011,Weegbreestraat,30,1441 NK,Purmerend,False,<nil>,,False,False,2,2,0,vraaggestuurddata,,,,Conform data-gestuurd lijst (17-11-2021),True,,,,2022-02-02 00:00:00,2022-03-07 00:00:00,False,2022-02-04 00:00:00,2022-04-12 00:00:00,2022-04-12 00:00:00,TNLP007028,,2022-04-12 00:00:00
3426,LV-5589,False,,False,2022-08-15 07:49:23.340000,,2021-12-06 15:25:27.317000,2021-12-07 11:44:45.035000,2021-12-07 11:44:47.055000,2021-12-07 12:33:35.915000,2022-01-25 11:03:15.987000,2022-01-25 11:03:17.042000,2022-01-25 11:03:19.247000,2022-01-25 11:04:28.156000,2022-01-26 06:40:36.016000,2022-08-15 07:49:19.388000,2022-02-01 14:05:27.320000,2022-02-01 14:21:19.776000,2022-08-15 07:49:23.340000,35,Gemeente Houten,278,Houten,,5.22179695982667,52.0023692137724,Kapelhof,1,3997 MW,'t Goy,False,<nil>,,False,False,2,2,0,aanbodgestuurd,,,In overleg met Ralph hoeft er geen formulier ingevuld te worden.,,True,,True,,2021-12-15 00:00:00,2022-01-16 00:00:00,False,2021-12-01 00:00:00,2022-02-01 00:00:00,2022-02-01 00:00:00,TNLP007042,,2022-02-01 00:00:00
3427,LV-5590,False,,False,2022-08-25 08:42:41.359000,,2021-12-06 15:55:12.922000,2021-12-07 10:00:51.143000,2021-12-07 10:04:28.580000,2021-12-07 10:32:25.612000,2021-12-21 14:27:04.340000,2021-12-22 10:33:29.398000,2022-02-15 08:26:42.810000,2022-02-15 10:27:43.292000,2022-08-24 12:04:06.214000,2022-08-24 12:06:50.461000,2022-08-24 12:04:56.001000,2022-08-24 12:05:37.600000,2022-08-24 12:06:51.003000,3,Gemeente Almere,165,Almere,ALMERE01071DS,5.148632,52.354046,Vidarstraat,1,1363 WL,Almere,False,<nil>,,False,False,2,2,0,vraaggestuurddata,,,,nav verbruik bestaande laadpaal Vidarstraat 1,True,,True,,2022-01-04 00:00:00,2022-02-15 00:00:00,False,2021-12-22 00:00:00,2022-08-23 00:00:00,2022-08-23 00:00:00,TNLP005729S,,2022-08-23 00:00:00
3428,LV-5591,False,,False,2022-05-31 08:35:42.180000,,2021-12-06 15:57:34.645000,2021-12-06 15:58:34.355000,2021-12-06 15:58:44.507000,2021-12-07 09:52:00.442000,2021-12-21 11:41:33.012000,2021-12-22 10:32:55.133000,2022-02-08 09:23:48.068000,2022-02-08 13:02:56.549000,2022-05-31 07:02:17.919000,2022-05-31 08:03:50.608000,2022-05-31 07:02:24.978000,2022-05-31 07:08:07.624000,2022-05-31 08:03:51.404000,3,Gemeente Almere,165,Almere,ALMERE01072DS,5.308903,52.401318,Spitsbergen,51,1339 SK,Almere,False,<nil>,,False,False,2,2,0,vraaggestuurddata,,,,Nav verbruik laadpaal Spitsbergen 53.,True,,True,,2021-12-28 00:00:00,2022-02-08 00:00:00,False,2021-12-22 00:00:00,2022-05-25 00:00:00,2022-05-25 00:00:00,TNLP007290,,2022-05-25 00:00:00
3429,LV-5593,False,,False,2022-11-28 09:55:51.409000,,2021-12-07 10:07:47.186000,2021-12-07 10:16:13.953000,2021-12-07 12:06:40.032000,2021-12-07 12:33:18.722000,2022-02-08 07:23:49.008000,2022-02-10 13:43:21.811000,2022-03-30 08:09:15.383000,2022-03-31 06:24:48.473000,2022-08-17 12:36:35.857000,2022-09-12 09:09:47.452000,2022-11-28 09:21:42.138000,2022-11-28 09:47:18.904000,2022-10-03 12:37:30.534000,65,Gemeente Utrechtse Heuvelrug,263,Utrechtse Heuvelrug,UTRECHTSEHEUVELRUG00138,5.4244494464495,52.0109069775721,De Oude Kolk,1,3956 TP,Leersum,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-01-20 00:00:00,2022-03-03 00:00:00,False,2022-02-10 00:00:00,2022-11-28 00:00:00,2022-11-28 00:00:00,TNLP007518,,2022-11-28 00:00:00
3430,LV-5594,False,,False,2022-07-22 08:21:22.108000,,2021-12-07 10:55:02.920000,2021-12-07 11:03:42.419000,2021-12-14 11:07:07.458000,2022-01-26 13:07:31.240000,2022-03-29 10:37:18.680000,2022-03-29 13:49:34.125000,2022-03-30 08:21:02.725000,2022-03-30 08:22:26.870000,,,,,,25,Gemeente Gooise Meren,307,Gooise Meren,"GOOISEMEREN00326, GOOISEMEREN00378, GOOISEMEREN00397",5.06492687781672,52.3332305175725,De Stelling,2,1398 DN,Muiden,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-01-12 00:00:00,2022-02-23 00:00:00,False,2022-03-29 00:00:00,,,TMP-MRAE-8338f2c7c6b9574e,,
3431,LV-5595,False,,False,2023-02-06 08:51:42.653000,,2021-12-07 11:18:08.940000,2021-12-07 11:28:48.891000,2021-12-14 10:57:25.144000,2021-12-16 17:17:26.654000,2022-03-29 12:08:32.998000,2022-03-30 12:11:06.830000,2022-06-09 10:28:39.564000,2022-06-22 09:05:04.172000,2022-07-06 08:50:13.425000,2023-02-06 08:51:38.461000,2022-07-29 07:29:08.475000,2022-07-29 11:35:48.948000,2023-02-06 08:51:42.653000,25,Gemeente Gooise Meren,307,Gooise Meren,GOOISEMEREN00287,5.06491449208079,52.3334283624604,De Stelling,2,1398 DN,Muiden,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-04-06 00:00:00,2022-05-18 00:00:00,False,2021-12-28 00:00:00,2022-07-28 00:00:00,2022-07-28 00:00:00,TNLP007445,,2022-07-28 00:00:00
3432,LV-5597,False,,False,2022-06-01 12:02:39.955000,,2021-12-07 13:37:11.784000,2021-12-07 13:49:28.878000,2021-12-09 19:36:52.204000,2021-12-10 07:33:01.523000,2022-01-14 08:24:11.426000,2022-01-14 10:22:43.475000,2022-04-05 08:05:21.992000,2022-04-05 09:17:40.548000,2022-04-13 12:24:29.543000,2022-06-01 12:02:31.452000,2022-05-05 08:48:05.481000,2022-05-05 11:44:18.183000,2022-06-01 12:02:39.955000,32,Gemeente Hilversum,339,Hilversum,"HILVERSUM00340, HILVERSUM00362, HILVERSUM00366, HILVERSUM00391",5.19929721951485,52.2356171365818,Orionlaan,55a,1223 AD,Hilversum,False,<nil>,één laadpunt is voor autodelen HET,True,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-01-12 00:00:00,2022-02-23 00:00:00,False,2022-01-14 00:00:00,2022-05-06 00:00:00,2022-05-05 00:00:00,TNLP007333,,2022-05-05 00:00:00
3433,LV-5598,False,,False,2022-08-12 07:49:05.555000,,2021-12-07 15:44:18.153000,2021-12-07 15:49:09.536000,2021-12-07 15:49:23.977000,2021-12-07 17:46:40.681000,2022-03-10 07:35:57.109000,2022-03-10 12:32:28.939000,2022-05-24 07:49:05.616000,2022-05-24 08:47:05.496000,2022-07-06 08:17:00.524000,2022-08-12 07:49:02.585000,2022-07-27 08:12:26.246000,2022-07-27 08:27:09.867000,2022-08-12 07:49:05.555000,21,Gemeente Dronten,164,Dronten,"DRONTEN00060, DRONTEN00077, DRONTEN00078, DRONTEN00081, DRONTEN00083, DRONTEN00091",5.68710085004568,52.5358019496883,De Molen,14,8253 VC,Dronten,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,True,,2022-03-14 00:00:00,2022-04-25 00:00:00,False,2022-03-10 00:00:00,2022-07-27 00:00:00,2022-07-27 00:00:00,TNLP007484,,2022-07-27 00:00:00
3434,LV-5601,False,,False,2022-05-04 11:46:43.911000,,2021-12-08 11:21:23.297000,2021-12-09 08:44:19.537000,2021-12-09 08:47:55.720000,2021-12-21 12:30:02.229000,2022-01-31 16:32:48.034000,2022-02-01 09:53:34.073000,2022-03-15 14:29:38.624000,2022-03-17 13:47:47.115000,2022-04-13 11:57:09.924000,2022-05-04 11:46:43.295000,2022-05-04 10:04:52.400000,2022-05-04 11:06:17.722000,2022-05-04 11:46:43.911000,3,Gemeente Almere,165,Almere,ALMERE01075DS,5.199732,52.34415,Esselaar,48,1359 KR,Almere,False,<nil>,,False,False,2,2,0,vraaggestuurddata,,,,Nav prestaties laadpaal Esselaar 4,True,,True,,2022-02-02 00:00:00,2022-03-16 00:00:00,False,2022-02-01 00:00:00,2022-05-04 00:00:00,2022-05-04 00:00:00,TNLP007256,,2022-05-04 00:00:00
3435,LV-5602,False,,False,2022-12-09 11:40:33.084000,,2021-12-08 11:26:39.680000,2021-12-08 11:27:27.033000,2021-12-08 11:28:00.274000,2021-12-08 12:47:05.238000,2021-12-21 14:26:28.746000,2021-12-22 10:40:43.386000,2022-01-31 16:37:46.123000,2022-02-01 13:47:51.287000,2022-03-07 06:47:46.671000,2022-03-22 10:34:27.722000,2022-03-21 12:07:20.849000,2022-04-04 12:36:08.667000,2022-03-22 10:34:28.540000,3,Gemeente Almere,165,Almere,"ALMERE01076DS, ALMERE01125",5.17732322216034,52.3904084023625,Wimpelplantsoen,200,1319 ED,Almere,False,<nil>,,False,False,2,2,0,vraaggestuurddata,,,,Nav prestaties laadpaal Wimpelplantsoen 100.,True,,True,,2022-01-04 00:00:00,2022-02-15 00:00:00,False,2021-12-22 00:00:00,2022-03-21 00:00:00,2022-03-21 00:00:00,TNLP7126,,2022-03-21 00:00:00
